id,order_number,portal,total_amount,created_at
7ddc537e-c9e5-400c-8fb6-c2fb54d77144,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-leaf-print-pillow-removable-cover-with-zip-buckle-adjust-nursing-blue-leaf-print/11261923/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
3141bb62-43d3-4465-a3f7-8e4c83591c4f,"https://www.firstcry.com/get-it/get-it-100-cotton-j-shape-premium-maternity-pillow-removable-cover-with-zip-dark-pink/11261904/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
50443ed9-d1f5-472d-b02c-62688092e496,"https://www.firstcry.com/get-it/get-it-organic-cotton-head-shaping-pillow-for-infants-and-toddlers-heart-print-pink-heart/11261916/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
bad7b19e-f3f7-43bd-b4f1-9188c001e256,"https://www.firstcry.com/get-it/get-it-maternity-pillow-multi-usage-premium-j-shape-100-cotton-removable-cover-with-zip-navy-blue/17729902/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
06ffc185-f1b9-4f78-a901-fc364c121583,"https://www.firstcry.com/get-it/get-it-maternity-pillow-premium-3-in-1-multi-usage-as-breastfeeding-baby-guard-100-cotton-removable-cover-with-zip-navy-blue-plain/17729909/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
910c33b5-33fd-4d39-99bd-8ba41bce1fd3,"https://www.firstcry.com/get-it/get-it-maternity-pillow-premium-3-in-1-multi-usage-as-breastfeeding-baby-guard-100-cotton-removable-cover-with-zip-grey-plain/17729906/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
ea5c7ae1-4022-48ee-93a2-6064e5f27850,"https://www.firstcry.com/get-it/get-it-maternity-pillow-premium-3-in-1-multi-usage-as-breastfeeding-baby-guard-100-cotton-removable-cover-with-zip-maroon-plain/17729907/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
9f5f7145-1661-4076-aaa0-18f2736379cd,"https://www.firstcry.com/get-it/get-it-maternity-pillow-premium-3-in-1-multi-usage-as-breastfeeding-baby-guard-100-cotton-removable-cover-with-zip-navy-blue-print/17729905/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
2d0ed645-6229-4cb6-8cf0-0cd83e56e670,"https://www.firstcry.com/get-it/get-it-100-cotton-c-shape-maternity-pillow-removable-cover-with-zip-navy-blue/11261911/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
3a6f0d98-a505-46ec-a646-662433543a42,"https://www.firstcry.com/get-it/get-it-100-cotton-double-wedge-pregnancy-pillow-with-quilted-cover-removable-cover-with-zip-apple-green/1039326/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
75d2743d-81a3-411d-b2bc-9c106c43af60,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-leaf-print-pillow-removable-cover-with-zip-buckle-adjust-nursing-pink-leaf-print/11261925/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
fcb14f98-7b62-4486-be37-3fb57d0a04ff,"https://www.firstcry.com/get-it/get-it-100-cotton-c-shape-maternity-pillow-removable-cover-with-zip-baby-pink/11261912/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
c5c82c3c-0c8e-40ff-b99e-9c51d1d3af1d,"https://www.firstcry.com/get-it/get-it-100-cotton-multi-use-wedge-pregnancy-pillow-with-quilted-cover-removable-cover-with-zip-apple-green/1039325/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
09e17b85-02f0-49f4-ae33-fbbd4284ca7d,"https://www.firstcry.com/get-it/get-it-100-cotton-j-shape-premium-maternity-pillow-removable-cover-with-zip-royal-blue/11261903/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
24055d6e-6e2e-42f0-9bc3-ec8e4380bad8,"https://www.firstcry.com/get-it/get-it-half-moon-orthopedic-pillow-reduced-stress-on-spine-neck-pain-relief-soft-velvet-orange/11261927/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
0973cfc5-03ca-4c41-b7a4-7a7589a385d9,"https://www.firstcry.com/get-it/get-it-premium-baby-nest-bed-pink/2189132/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
b83e035b-5410-4aa1-b6aa-2d8b4209ff04,"https://www.firstcry.com/get-it/get-it-100-cotton-wedge-pregnancy-pillow-with-quilted-cover-removable-cover-with-zip-purple/1417810/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
dbfd74e1-df2d-4f9d-a808-d559cdef47f2,"https://www.firstcry.com/get-it/get-it-organic-cotton-head-shaping-pillow-for-infants-and-toddlers-heart-print-blue-heart/11261915/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
009edf2d-020d-45bb-abf3-40c03ab13bd5,"https://www.firstcry.com/get-it/get-it-double-heart-shape-anti-roll-baby-side-pillow-red/2822773/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
513e2a6c-51d5-44b9-9fd6-3f4c9da236b7,"https://www.firstcry.com/get-it/get-it-100-cotton-baby-head-shaping-recron-pillow-with-side-frill-desgin-and-desgnied-for-comfort-new-born-head-yellow/2822759/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
b81e4597-880a-4598-81dd-1e59b403bdaf,"https://www.firstcry.com/get-it/get-it-100-cotton-baby-head-shaping-recron-pillow-with-two-bolsters-with-side-frill-desgin-and-desgnied-for-comfort-new-born-head-blue/2822766/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
941ccf6b-47ef-4174-b0c4-e07c0cdbc985,"https://www.firstcry.com/get-it/get-it-100-cotton-u-shape-maternity-pillow-removable-cover-with-zip-orange/1417808/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
cb71de95-d0b1-4fc9-9b94-eef67483177c,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-leaf-print-pillow-removable-cover-with-zip-buckle-adjust-nursing-orange-leaf-print/11261924/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
8b010bfd-3a0e-4059-a70d-dba3bdd44f80,"https://www.firstcry.com/get-it/get-it-snoogle-pregnancy-pillow-peach/1417809/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
d0f572e0-baef-4fa4-8655-0361de582786,"https://www.firstcry.com/get-it/get-it-double-heart-shape-anti-roll-baby-side-pillow-purple/2822772/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
3f40e1c0-13b2-4e65-9963-c3405178ea13,"https://www.firstcry.com/get-it/get-it-100-cotton-j-shape-premium-maternity-pillow-removable-cover-with-zip-baby-pink/11261905/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
98cdb8b1-c91d-4f3c-9dac-21cab66a93a5,"https://www.firstcry.com/get-it/get-it-100-cotton-c-shape-maternity-pillow-removable-cover-with-zip-apple-green/11261910/product-detail",firstcry,0,2026-05-19T18:08:01.998468+00:00
248db204-c2ea-4e85-a57b-0531bde1a411,"https://www.firstcry.com/get-it/get-it-full-body-u-shape-pregnancy-pillow-red/2189127/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
60303608-d1e7-4bd8-b631-1186d87d4f45,"https://www.firstcry.com/get-it/get-it-100-cotton-extra-large-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-red-beige/1507114/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
1816905f-8fa8-4c5f-bd5e-962f2daa72db,"https://www.firstcry.com/get-it/get-it-100-cotton-baby-head-shaping-recron-pillow-with-side-frill-desgin-and-desgnied-for-comfort-new-born-head-red/2822761/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
9e19fe22-28eb-4d03-8c3f-747e003558f7,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-red-beige/2822740/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
4325b08f-591d-434b-8ae6-8e3d54414857,"https://www.firstcry.com/get-it/get-it-100-cotton-c-shape-maternity-pillow-removable-cover-with-zip-pink/766809/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
150ca152-f64b-4f2c-86db-64ccc69555b5,"https://www.firstcry.com/get-it/get-it-100-cotton-u-shape-maternity-pillow-removable-cover-with-zip-cryan-blue/2189128/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
a3b9682a-a979-407c-b8e3-4dab4d372227,"https://www.firstcry.com/get-it/get-it-memory-foam-head-shaping-pillow-pink/2822767/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
f9ccdad2-d961-4f00-b8da-8b496928a862,"https://www.firstcry.com/get-it/get-it-reversible-baby-nest-sleeping-bed-red-cream/1507111/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
7d187dea-9812-4183-99f3-b8d3186eeefe,"https://www.firstcry.com/get-it/get-it-full-body-c-shaped-pregnancy-pillow-blue/2189130/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
ab6c63ae-a8df-41db-be20-d74933dbf9d2,"404-9378143-5390747",amazon,0,2026-05-24T14:42:38.148+00:00
fb48f00e-ec50-4ae1-b82d-07eae611af19,"407-6124529-1593157",amazon,0,2026-05-24T14:42:38.148+00:00
2d3861ba-a2fc-4def-a2d9-28a22d4722b0,"408-5120909-9598704",amazon,0,2026-05-24T14:42:38.151+00:00
6f1d032c-af25-4f91-805f-67e6a1c4b46d,"408-1820611-7164312",amazon,0,2026-05-24T14:42:38.151+00:00
076dcfb1-2c39-4070-9beb-ef2202d01a6f,"408-4776775-3332346",amazon,0,2026-05-24T14:42:38.151+00:00
1f1a6573-f8a2-49b4-a6d0-e18987b00684,"408-5029268-3640334",amazon,0,2026-05-24T14:42:38.151+00:00
a4798932-6201-44dc-a8c2-e61687754293,"404-7982342-6939561",amazon,0,2026-05-24T14:42:38.151+00:00
a23872b0-3959-4147-b4ae-f03a6ba8509a,"403-0607152-9228319",amazon,0,2026-05-24T14:42:38.151+00:00
52a1d203-5a26-4a75-92ca-1bc188c73ef7,"403-0809232-1669114",amazon,0,2026-05-24T14:42:38.152+00:00
97887e86-ea8e-45a8-b855-d829ac0165b6,"408-7924825-0852334",amazon,0,2026-05-24T14:42:38.152+00:00
71338996-a94f-4fe4-aa53-6181ba62d4dd,"403-9089217-3142747",amazon,0,2026-05-24T14:42:38.152+00:00
557f0d95-8050-4e2f-91ac-81373b455cd2,"408-0441844-1777901",amazon,0,2026-05-24T14:42:38.152+00:00
b8f75713-043b-46fd-a4ed-e9643cde9031,"408-7640525-5661901",amazon,0,2026-05-24T14:43:04.234+00:00
da5bca64-d7b5-4dc7-b4f1-ef0e7534ac79,"405-1995394-9483516",amazon,0,2026-05-24T14:43:04.234+00:00
940675e3-5f18-49de-af5a-775db2bb1a47,"171-7065833-8945911",amazon,0,2026-05-24T14:43:04.235+00:00
974242ba-9d9b-4d71-819a-788f566cc1c4,"405-3500691-5955547",amazon,0,2026-05-24T14:43:04.234+00:00
b1d4d616-4f5a-4fe7-8bce-a9c31b256bdd,"403-3909418-1902715",amazon,0,2026-05-24T14:43:04.235+00:00
c2820d70-48b6-44a8-ae1f-9285ad5ddad2,"408-2301186-2646717",amazon,0,2026-05-24T14:43:04.234+00:00
a7caa15e-8429-48ca-8c4b-d7510af6d4b4,"404-8455229-2429135",amazon,0,2026-05-24T14:43:04.234+00:00
b5294003-bd6d-464d-ae4a-d3afb3753fdb,"171-2502109-8253915",amazon,0,2026-05-24T14:43:04.234+00:00
95d79b5f-e7f0-4c8f-a9ec-effc740022d9,"407-2704322-2545907",amazon,0,2026-05-24T14:42:38.852+00:00
4beddec6-eba4-4cd0-86a5-3b543a354304,"408-2231506-0333144",amazon,0,2026-05-24T14:42:38.852+00:00
8f23883f-4c9d-4aab-b70e-aaec816fbcdd,"171-1462452-5265936",amazon,0,2026-05-24T14:42:38.853+00:00
a4067180-b02b-4d2a-8ca3-344c9c0891a9,"408-8734648-3592321",amazon,0,2026-05-24T14:42:38.853+00:00
3fe14af3-fbc3-47bd-8e48-8fe1b2840085,"404-5290826-9411543",amazon,0,2026-05-24T14:42:38.854+00:00
9798d4fa-b930-484b-bad0-577b30fee171,"404-3357228-0157929",amazon,0,2026-05-24T14:42:38.854+00:00
1dabf769-88b9-468c-87c4-72cceb5062ad,"406-6660753-4257161",amazon,0,2026-05-24T14:43:03.41+00:00
5eb37584-1b4a-4d64-a49b-bba4d97ecfb7,"404-7635355-4125166",amazon,0,2026-05-24T14:43:03.41+00:00
073d16cc-b118-43b2-a529-4056d8e7cf91,"https://www.firstcry.com/get-it/get-it-pregnancy-pillow-long-pink/2822754/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
00235dd8-2ff2-41ec-ae48-3d5743357c36,"https://www.firstcry.com/get-it/get-it-double-heart-shape-anti-roll-baby-side-pillow-pink/2822771/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
b10abe87-cacc-4afe-8014-18b1cb9783a2,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-cryan-blue/2822741/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
979cbca2-fb54-4296-89f9-e9d4c5767403,"https://www.firstcry.com/get-it/get-it-100-cotton-extra-large-breast-feeding-withfrill-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-cryan-blue-beige/2001438/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
34d0e325-9a89-4b73-abf9-cfe075386704,"405-5610033-5006722",amazon,0,2026-05-24T14:43:03.674+00:00
0cc39e54-2d38-44a4-956f-f6e14ef055c0,"408-3617608-2253935",amazon,0,2026-05-24T14:43:03.674+00:00
000ef87a-b420-43fa-996a-b7a3a54dea4e,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-star-print-pillow-removable-cover-with-zip-buckle-adjust-nursing-blue-star/8587981/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
8861f0a4-d133-4549-af20-276c41275fca,"https://www.firstcry.com/get-it/get-it-pregnancy-pillow-long-red/2822755/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
7f610354-cce0-410b-b7d4-22de7b9fbdef,"https://www.firstcry.com/get-it/get-it-extra-large-breastfeeding-100-cotton-recron-pillow-removable-cover-with-zip-buckle-adjust-breastfeeding-pillow-grey-plain/14134981/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
3f21f749-37ac-463a-bb1d-1d26a14bc0db,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-star-print-pillow-removable-cover-with-zip-buckle-adjust-nursing-pink-star/8587982/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
94b0f8ce-c76e-46be-bfea-aad7ea4ff8d6,"https://www.firstcry.com/get-it/get-it-premium-2-in-1-model-100-cotton-extra-large-breastfeeding-100-cotton-recron-pillow-removable-cover-with-zip-buckle-adjust-breastfeeding-pillow-grey-dry-sheet/14134978/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
a098df7f-dd77-4b7f-a48f-9db674368273,"https://www.firstcry.com/get-it/get-it-100-cotton-breast-feeding-recron-pillow-removable-cover-with-zip-buckle-adjust-nursing-dark-pink-and-beige/2822744/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
10419c6c-1ba9-4563-a431-5505ceeb5711,"https://www.firstcry.com/get-it/get-it-premium-2-in-1-model-100-cotton-extra-large-breastfeeding-recron-pillow-removable-cover-with-zip-buckle-adjust-navy-blue-print-v-model/17729911/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
aac3ac59-b651-4c4c-9e7e-d4e00e96bcd1,"https://www.firstcry.com/get-it/get-it-premium-2-in-1-model-100-cotton-extra-large-breastfeeding-100-cotton-recron-pillow-removable-cover-with-zip-buckle-adjust-breastfeeding-pillow-micky-white/14134979/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
d1f963e8-3402-44d9-9e2e-f173487cc2b2,"https://www.firstcry.com/get-it/get-it-premium-2-in-1-model-100-cotton-extra-large-breastfeeding-recron-pillow-removable-cover-with-zip-buckle-adjust-one-side-dry-sheet-grey-navy-blue-print/17729910/product-detail",firstcry,0,2026-05-19T18:08:02.224247+00:00
0406b667-029d-4a6d-ba54-54e501477a51,"405-1807920-7044336",amazon,0,2026-05-24T14:43:02.608+00:00
ac8d3623-846d-47c9-9270-1e7c19344948,"404-1351615-6313149",amazon,0,2026-05-24T14:43:02.607+00:00
e65feb36-bcf4-4a43-925b-5a682210516b,"408-0891690-6345105",amazon,0,2026-05-24T14:43:02.608+00:00
0fe0b35b-aa35-4ccf-a049-2bb6e7c7d3c2,"403-3507641-3858733",amazon,0,2026-05-24T14:43:02.608+00:00
b2b4a766-2bb5-4c61-a2df-6ac6204017ef,"406-1983812-6458726",amazon,0,2026-05-24T14:43:02.608+00:00
29d1aee1-a281-4a67-a4b8-506b3b89d910,"408-4867270-5669131",amazon,0,2026-05-24T14:43:02.608+00:00
7d74679c-e094-4fa5-b587-ef18982f66c3,"408-1867299-2425936",amazon,0,2026-05-24T14:43:02.609+00:00
189815db-788f-4022-8736-7e2b09541f9b,"408-2670294-6401968",amazon,0,2026-05-24T14:43:02.609+00:00
4518129a-7374-4f61-8951-d5e422c03683,"408-4459589-8317137",amazon,0,2026-05-24T14:43:02.609+00:00
ae2c9815-1694-4984-951f-3aac2ce8209b,"403-3167537-7111546",amazon,0,2026-05-24T14:43:02.609+00:00
ab5d1ee8-d42c-4907-9296-185ad4ff159d,"407-4246649-8482719",amazon,0,2026-05-24T14:43:02.609+00:00
7e529d0d-2052-4456-879e-47383ff44264,"171-5888536-5831510",amazon,0,2026-05-24T14:43:02.609+00:00
84ca8b4a-081d-46c6-9d74-c7b1f1d1eb73,"403-2521880-1612359",amazon,0,2026-05-24T14:43:02.609+00:00
033ccfed-ac2b-4dcf-93b5-46d54e81b64d,"404-7304364-4382729",amazon,0,2026-05-24T14:43:02.61+00:00
a4df555f-4712-47fc-b4a6-fcd09dae10ce,"171-9696104-8265138",amazon,0,2026-05-24T14:43:02.61+00:00
3bbb9fff-31f9-49dd-a0c2-12ee976bb7e8,"405-1147339-6362763",amazon,0,2026-05-24T14:43:02.609+00:00
aba9a766-6e07-43ef-a20a-f0e6b07995ef,"171-8783016-1460358",amazon,0,2026-05-24T14:43:02.61+00:00
c387170b-dd20-43a9-a267-092a688da1ee,"403-3089088-7523537",amazon,0,2026-05-24T14:43:02.609+00:00
e2fc17dd-1bf2-446b-b655-5c79f695faaf,"406-9546990-4320345",amazon,0,2026-05-24T14:43:04.225+00:00
0d99f347-b313-4b29-8bf1-cad474c8e216,"408-6513336-2585149",amazon,0,2026-05-24T14:43:04.225+00:00
17bdd792-e486-49f1-9b55-469f175a95ce,"407-1178092-1966765",amazon,0,2026-05-24T14:43:02.61+00:00
2ec9eb3d-5284-4c3b-9ea1-7637a62d1d09,"407-3064135-6986727",amazon,0,2026-05-24T14:43:02.611+00:00
0f7a9612-1770-4516-943a-e75c99cdaa73,"403-0659229-4907514",amazon,0,2026-05-24T14:43:02.611+00:00
3a08c4d9-b981-497f-9668-f1e1353fc833,"408-8314585-3949141",amazon,0,2026-05-24T14:43:02.612+00:00
ea930a0d-4c95-4d25-8336-c620c758cba2,"408-2580392-8839526",amazon,0,2026-05-24T14:43:02.611+00:00
ac2d7d3f-2cf6-4661-beee-257229dad1a6,"408-2909330-6113136",amazon,0,2026-05-24T14:43:02.612+00:00
7dd8c4d5-60ee-42a5-9ecf-3149288c4da4,"402-9478336-8436303",amazon,0,2026-05-24T14:43:04.228+00:00
b707b77a-e2ad-4148-80d6-0b3070460531,"404-5464754-7981112",amazon,0,2026-05-24T14:43:02.612+00:00
7d14bc99-9183-4e80-8ec8-eeaaea5e85fd,"171-8923819-9745117",amazon,0,2026-05-24T14:43:04.228+00:00
33485f01-abd8-4fee-8809-61507278260e,"405-1290957-3909147",amazon,0,2026-05-24T14:43:04.228+00:00
e5991309-11e6-4323-a197-5d508762120c,"402-1349393-4203523",amazon,0,2026-05-24T14:43:02.612+00:00
c2973280-becb-46e5-89e2-37d551d2ae8e,"406-1042786-5347520",amazon,0,2026-05-24T14:43:02.612+00:00
ef013da8-e6cf-46b4-a258-554d119538b8,"404-5486754-4829934",amazon,0,2026-05-24T14:43:02.613+00:00
c6ec8546-c571-44c3-8b92-6b3b949d079a,"405-8370272-4193949",amazon,0,2026-05-24T14:43:02.612+00:00
e1bc9664-4b56-4697-9b65-02e0a7fd69e4,"408-8129217-4711515",amazon,0,2026-05-24T14:43:02.612+00:00
6f2ca45f-f5dc-4241-a83b-c152a3ace1e6,"408-5662245-8043528",amazon,0,2026-05-24T14:43:02.613+00:00
d818be4f-64fb-4e2b-a4f0-1854fd7a7015,"408-7240509-2584366",amazon,0,2026-05-24T14:43:02.613+00:00
29689ff3-1881-4f8b-8d4f-17c79bd8a3f0,"404-6991320-4293927",amazon,0,2026-05-24T14:43:02.613+00:00
1f3af6ad-ea8a-41b6-a9ac-06ee1866712e,"406-2440367-9761149",amazon,0,2026-05-24T14:43:02.613+00:00
3b08fe66-833a-47c8-bec5-891415313443,"403-2737418-3308355",amazon,0,2026-05-24T14:43:02.613+00:00
994b3b66-3f2b-4811-8cbe-f004038f8eff,"404-1230636-5963515",amazon,0,2026-05-24T14:43:02.613+00:00
5ba383e2-5b00-4119-82c1-3268ddb5e856,"408-5963229-9547520",amazon,0,2026-05-24T14:43:02.613+00:00
242ace07-d792-4f96-ab07-4e7bad4ac342,"405-1337042-2601166",amazon,0,2026-05-24T14:43:02.613+00:00
404ed8b7-2bd1-46fc-a90f-22f473dfec1c,"171-8441333-4987517",amazon,0,2026-05-24T14:43:04.231+00:00
2eb5d6b2-8680-4657-9926-8a756bb74192,"408-1743994-5517113",amazon,0,2026-05-24T14:43:04.231+00:00
6dd81d89-1bc2-4400-b83d-a74657c786a3,"407-9845583-3665910",amazon,0,2026-05-24T14:43:04.231+00:00
213813a2-2461-4ea0-aa40-91e0b73ef025,"403-9422252-3611531",amazon,0,2026-05-24T14:43:03.411+00:00
c0fe1504-0088-43c7-8dfd-fd935530eddf,"408-7226142-6782748",amazon,0,2026-05-24T14:43:03.411+00:00
27c9ed56-9f5b-466e-a334-7d9513d30892,"403-0739657-0786765",amazon,0,2026-05-24T14:43:03.411+00:00
2d278095-d182-4490-809a-0b056a85c0ef,"402-4878164-5229928",amazon,0,2026-05-24T14:43:03.411+00:00
0c0ee216-035a-45a7-8f43-5f9fc5f1d304,"402-0367248-6511540",amazon,0,2026-05-24T14:43:03.411+00:00
415ec78b-b6c4-458c-a4fb-d303a282ba75,"402-4376012-9283553",amazon,0,2026-05-24T14:43:03.411+00:00
52b57a24-623b-47a4-8281-a0dc201d3925,"403-3921218-9669959",amazon,0,2026-05-24T14:43:03.411+00:00
ede9303a-7615-469b-9d5b-7dd5a590d124,"408-0968238-1429935",amazon,0,2026-05-24T14:43:03.675+00:00
8a28acc1-dc5f-4d11-87c2-6d1ae30256fe,"405-7322039-4451531",amazon,0,2026-05-24T14:43:03.675+00:00
2f7df772-cf77-41b6-b21c-e6569027d59d,"408-8563025-7510723",amazon,0,2026-05-24T14:43:03.675+00:00
3af9be59-50da-4b48-9ab3-eff149ef2f77,"403-4821526-5459519",amazon,0,2026-05-24T14:43:03.676+00:00
3e61e628-5f79-40dd-8b48-0e0031eb0900,"403-2170794-7322707",amazon,0,2026-05-24T14:43:03.676+00:00
0caa441e-3397-4dac-8754-cb941b3696da,"408-2943297-5229953",amazon,0,2026-05-24T14:43:03.676+00:00
52a772cb-c605-4269-b6e7-912898baefad,"408-9651839-5898732",amazon,0,2026-05-24T14:43:03.676+00:00
f0fd12fb-36c9-4b04-96fa-679b50034be2,"403-5123943-3217957",amazon,0,2026-05-24T14:43:03.677+00:00
31c54faa-2b77-40c7-b61f-8c8eeb0e1d28,"406-7160668-1815543",amazon,0,2026-05-24T14:43:03.677+00:00
e6dcc0d2-ae60-44b4-b5ed-ecb17815ec38,"407-0428538-4817900",amazon,0,2026-05-24T14:43:03.678+00:00
bfef3ea2-2d6c-43ee-b37e-a16e5adde368,"408-7874518-5827551",amazon,0,2026-05-24T14:43:03.677+00:00
f0f85527-6471-4205-adc0-39d2cb277be3,"408-6036561-4682747",amazon,0,2026-05-24T14:43:03.678+00:00
df1361fd-e13b-4057-bf64-2a157bff0f80,"407-1111101-0658731",amazon,0,2026-05-24T14:43:03.678+00:00
bcb44bbb-3d7c-4ee9-acc7-9de72d428fc7,"402-5651749-9140337",amazon,0,2026-05-24T14:43:03.679+00:00
1db2e4c0-11f1-4857-91ac-c8c90e5d4f65,"408-9009421-3928312",amazon,0,2026-05-24T14:43:03.679+00:00
324c0004-7239-497c-ba91-86d00eb9125f,"403-3502946-9848319",amazon,0,2026-05-24T14:43:03.679+00:00
a0404425-09c4-4df5-9954-a4fbecda76f5,"405-9409366-9100367",amazon,0,2026-05-24T14:43:03.679+00:00
ae049cc8-4eac-4f23-a941-629e88123981,"408-1779483-8905950",amazon,0,2026-05-24T14:43:03.679+00:00
6b403ace-fa7a-4746-b604-4bce16df53d0,"171-2607015-3781944",amazon,0,2026-05-24T14:43:03.68+00:00
84445252-9af5-47a4-9730-83ea08fbc166,"402-5393783-5409941",amazon,0,2026-05-24T14:43:03.68+00:00
b7355077-141e-44b3-9e66-a2d7df3343fd,"408-7307753-6258707",amazon,0,2026-05-24T14:43:03.68+00:00
e7d977ed-3de5-42b3-9568-ae62af383067,"406-4052909-0304343",amazon,0,2026-05-24T14:43:03.68+00:00
5a6c0645-e12f-4b27-a14e-8d600b0ede12,"408-1502462-0180307",amazon,0,2026-05-24T14:43:03.681+00:00
6b29594b-9f6b-4631-9e19-256c512bfecb,"171-2772779-1039506",amazon,0,2026-05-24T14:43:03.681+00:00
3afd8533-9b14-49af-989b-6f9d8bae4239,"406-3810465-2572358",amazon,0,2026-05-24T14:43:03.681+00:00
badf557e-ff43-40fb-b889-308c6db13fc3,"405-6642310-3879567",amazon,0,2026-05-24T14:43:03.681+00:00
c5bd9ee6-09f6-422d-b7f2-56d25b789cc6,"408-0812948-7215545",amazon,0,2026-05-24T14:43:03.681+00:00
3d028db5-fa72-486d-9501-7c023392e59d,"405-3774844-1656349",amazon,0,2026-05-24T14:43:03.681+00:00
1cda8e20-788d-4eba-a15d-3ad043d7911c,"171-2777798-1205154",amazon,0,2026-05-24T14:43:03.681+00:00
0b59ff52-7d02-460c-8481-d86f5782440d,"408-3871660-2924302",amazon,0,2026-05-24T14:43:03.681+00:00
a6a6ed47-8c36-4e30-9cd1-5e7981874f3c,"402-5515046-1929961",amazon,0,2026-05-24T14:43:03.681+00:00
0d350329-8bb0-43f5-98e2-d64eefd740c6,"405-0651700-2697944",amazon,0,2026-05-24T14:43:03.681+00:00
bcb7afad-2269-4982-9a24-92321cf23de8,"402-3376074-4631502",amazon,0,2026-05-24T14:43:03.682+00:00
09e76fe2-af4b-425a-8c6b-4bc78a5d5469,"408-7568015-9539555",amazon,0,2026-05-24T14:43:03.682+00:00
4fdfa80c-10ad-4243-b5fe-c321b10ccf42,"171-3611038-8357912",amazon,0,2026-05-24T14:43:04.226+00:00
518003ae-1898-4a6c-a88e-d78f9e34863f,"408-7839551-9785965",amazon,0,2026-05-24T14:43:04.226+00:00
6f00ae94-62b4-4ae5-a548-b3db86eae1d3,"405-2425920-2224359",amazon,0,2026-05-24T14:43:04.226+00:00
4ec97345-cbc2-4d2c-99d5-b02ce3573e32,"408-8543027-4536330",amazon,0,2026-05-24T14:43:04.226+00:00
4f49cd6c-038f-41ed-a246-4ca5e63271e4,"402-9210246-1590731",amazon,0,2026-05-24T14:43:04.227+00:00
